TransactionID,Date,Category,Merchant,Amount,PaymentMethod
951d62fb-e4af-46db-b010-553279b9cbfa,2025-10-06,Healthcare,Target,33.06,Bank Transfer
820742af-65cd-4e82-a827-de84fe710a47,2025-05-26,Transport,CVS,27.1,Credit Card
8f4ec916-0d04-4004-aed4-f97a3a7a7a50,2025-03-06,Utilities,Uber,22.14,Cash
ea869762-8459-436c-970d-29c8a0459a2b,2025-08-17,Entertainment,Apple,45.04,Debit Card
38895857-a44d-4d38-8231-e524e82c9f83,2025-09-26,Rent,Starbucks,42.85,Debit Card
be381289-8c3d-46dc-b58b-fa2673c7bc6d,2024-12-22,Utilities,Uber,8.8,Debit Card
c1ada307-ebb1-4d00-8f06-c5f383c853d6,2025-11-12,Entertainment,Walmart,31.91,Bank Transfer
77eaad2c-0e1d-4c73-a0dc-a9347e3f5b3b,2025-05-28,Shopping,Apple,40.31,Cash
e3581d37-c6d3-4ea0-9d90-10a53a00c68d,2025-09-14,Entertainment,Amazon,42.23,Credit Card
47850b60-498b-48c7-bc9d-9eb35c9e9e62,2025-03-07,Entertainment,Apple,11.79,Debit Card
f36b461f-33fc-4584-bd69-697a98f8a27d,2025-10-14,Shopping,Target,67.79,Debit Card
dc8ab55e-de11-437b-9e00-c28036763f41,2025-06-25,Transport,Target,1.28,Cash
5de77e2b-be8d-4b03-9c82-c4bb0cc355d1,2025-02-11,Shopping,Target,21.91,Cash
aadbfd18-fc91-4f74-b0cb-6a80883c481b,2025-04-10,Entertainment,Netflix,75.75,Cash
b1173f80-dbd0-4780-a81c-c0f2f1a46468,2025-09-24,Shopping,Amazon,41.49,Cash
a69bcd85-d5aa-4861-b8d3-b1426f4ea7ff,2025-10-17,Rent,Apple,15.13,Debit Card
7384628b-6a0e-4547-8c36-60e474e5ce3d,2025-05-25,Rent,Apple,59.36,Credit Card
fcc3bf6b-9e7a-429f-a65b-7b3834320624,2024-12-18,Utilities,Amazon,41.9,Credit Card
cf9a115f-7520-48b6-9a71-cdb6fb20c045,2025-05-23,Transport,CVS,79.54,Bank Transfer
ea6ff64f-cbec-42b7-9066-67bc10546719,2024-12-10,Transport,Walmart,66.41,Cash
c3863bde-2186-4709-bc4a-206264b2d7b4,2025-11-21,Food,CVS,47.09,Cash
73417bc0-7104-4cf5-b7b9-fc705a834379,2025-05-20,Entertainment,Walmart,33.49,Credit Card
b644db5d-75bc-43fa-92be-fa35aaf82d29,2025-03-07,Transport,Uber,7.15,Debit Card
7af51f9d-bc90-4df7-872e-ffb1eba23d47,2025-02-20,Rent,Apple,15.15,Cash
33d3aad1-366a-4c72-9cd4-5e2808da284c,2025-04-22,Rent,Target,27.16,Bank Transfer
cb7b250d-aeda-481b-b4c9-05f97fd2d92f,2025-10-17,Utilities,Target,45.73,Credit Card
0799ba31-e6b9-4e2c-917f-704a0fa7a5a2,2025-02-19,Food,CVS,36.05,Cash
596addb1-ea4a-4b42-b5fa-bb572953a3d6,2025-09-20,Entertainment,Walmart,17.0,Debit Card
aa014f18-3353-4a58-981e-89347d2870f6,2024-12-18,Food,Target,0.32,Bank Transfer
dcb86393-f103-4cb8-a751-76bbcd86cd48,2025-05-17,Transport,Netflix,34.28,Cash
11b571f8-2aca-4f8b-99db-06dbe9dd2501,2025-05-22,Food,Netflix,16.82,Cash
67211315-62d0-405e-a99f-a18873d7e967,2025-08-29,Entertainment,Target,66.33,Debit Card
200039d3-119d-445d-b4e3-da64c79892f9,2025-09-29,Shopping,Walmart,1.21,Debit Card
803e4106-7c6c-4e0d-aa39-905f228e0a55,2025-10-04,Rent,Walmart,43.95,Credit Card
fb3da0ea-72a2-4464-b390-87b7be0fd2df,2025-01-23,Transport,Amazon,141.91,Cash
e9b68355-5c1d-435a-9cff-29562181a0ca,2025-03-01,Healthcare,Starbucks,9.58,Debit Card
6f952f8d-c31e-492d-8a28-5a07291c548b,2025-10-01,Transport,Starbucks,31.9,Debit Card
3787540d-eb7b-4356-9352-9103a28dc9b7,2025-06-06,Shopping,Uber,4.79,Debit Card
db54e1ca-b7b7-4f70-a50d-7976cd6cb10a,2025-05-16,Utilities,Uber,49.13,Cash
ae92d435-e5c8-430d-b6de-ad35fb2475e2,2025-01-12,Shopping,CVS,39.98,Cash
a048bd36-3496-4711-b1dc-1499107365c4,2025-01-08,Transport,Walmart,26.16,Credit Card
2a203cd6-54d3-4685-81d8-1703324da835,2025-07-15,Transport,Netflix,36.84,Bank Transfer
0fc6062a-7d5a-46c4-8334-66f056cddebf,2025-10-22,Transport,Walmart,113.45,Debit Card
98cd689d-9463-48c6-8549-6ec282377bc6,2025-05-27,Food,Starbucks,10.93,Bank Transfer
ccbe0840-bb25-4a2b-abe0-47f8f31afcd9,2025-05-06,Healthcare,Uber,1.14,Cash
1f6fa032-f2bf-4afd-b510-0d78af4fddd8,2025-07-04,Entertainment,Amazon,98.9,Cash
9b689ac5-f45a-473b-8189-1717dbba6193,2025-08-11,Rent,CVS,43.03,Debit Card
e8728902-a4dd-4f7f-a756-75e5e631047c,2024-12-27,Food,Amazon,110.66,Credit Card
dd192880-b31e-4c1d-b9b6-ce992219d11b,2025-09-27,Utilities,Netflix,45.43,Credit Card
9e7252c4-030e-4b94-9591-7610dcfee2dc,2025-05-05,Shopping,Target,83.08,Credit Card
5d0d37da-ff7f-41d0-9e63-392552bb9545,2025-04-09,Rent,Target,28.08,Cash
901f716d-56ac-42a5-b30f-f89e7eca4db8,2025-10-19,Entertainment,Apple,69.29,Cash
67d30f60-2d3c-4f61-88b4-b615b6059790,2025-03-14,Transport,Starbucks,122.12,Debit Card
6a0a8ea8-c142-4fde-9fb8-f810de93021b,2025-04-08,Utilities,Target,42.45,Cash
734016c4-6b64-49a5-8091-9cb3cae11c27,2024-12-16,Rent,Amazon,9.97,Bank Transfer
c0970992-5ef2-495c-b390-5868e1254a8f,2025-10-22,Utilities,Amazon,15.65,Credit Card
1e37b725-391e-404a-8ec3-449b43bfa58d,2025-05-26,Rent,CVS,11.07,Credit Card
03d4788c-f610-46bd-8a2d-f0c5f4453474,2025-05-09,Utilities,Walmart,14.18,Cash
80717211-2200-4358-bcf3-1c2423df4823,2025-10-30,Healthcare,Target,18.29,Credit Card
7e3ce990-a3d4-4af5-99ce-80dba3279cab,2025-09-13,Entertainment,CVS,40.5,Cash
c206c180-3f88-499c-b532-824261e2933e,2024-12-08,Entertainment,Netflix,44.34,Credit Card
974e1839-8042-4a42-bfbf-84b42226b102,2025-05-16,Food,Apple,27.8,Bank Transfer
90dd8b9a-187a-4e3c-bf23-19e464c1926b,2025-10-07,Shopping,CVS,47.78,Bank Transfer
2877cd06-2f77-4c00-ae32-bec018a525e8,2025-09-23,Healthcare,Apple,4.25,Credit Card
d6622df1-c43d-401d-89c4-fadb3d391ed7,2025-03-02,Utilities,Uber,4.59,Debit Card
ece663fa-f685-4a97-a8c9-6ba223e141fa,2025-03-06,Food,CVS,9.43,Bank Transfer
a7a69d37-3387-41e6-8773-a5c718bc0cd4,2025-01-03,Transport,Amazon,36.5,Cash
4572fdff-b1af-45b3-a77c-c3e922c42aa2,2025-09-26,Food,Amazon,12.04,Credit Card
935d8350-6c96-4eee-8d31-9bcdba75a7a3,2025-04-02,Entertainment,Uber,16.65,Cash
2877205c-ce8f-4eb5-a28a-aa896f679e19,2025-04-08,Shopping,Netflix,25.57,Debit Card
ee29adb2-3aa9-4354-b866-bf14e8617c5d,2025-02-18,Healthcare,CVS,83.53,Bank Transfer
4a393014-e566-4efd-84b1-8c863a9424ac,2024-12-12,Transport,Uber,0.7,Cash
0cd1ef6c-a217-478f-ac7f-c66568c7bd95,2024-12-21,Entertainment,Uber,52.4,Cash
ff7e8e0a-50d7-43f8-9698-98d894901465,2025-03-19,Utilities,Starbucks,55.26,Bank Transfer
4bf81b8a-6d28-4855-b61f-0e0c170fcd25,2025-05-18,Food,Amazon,80.14,Credit Card
8de9ad91-5b41-483b-875a-e141dbeb1e2a,2025-06-13,Transport,Target,134.97,Bank Transfer
1d7f2223-b0c0-4282-b2df-069be34ae3ce,2025-07-15,Transport,Netflix,1.02,Cash
88781999-1889-4516-9766-10bcf7a06e3e,2025-06-22,Food,Amazon,8.35,Cash
ba491c80-5fca-4125-929b-0749e2ae2b67,2025-02-26,Utilities,Netflix,108.65,Debit Card
4b598583-2f1e-470f-be63-63595c815709,2025-07-20,Healthcare,Uber,30.67,Bank Transfer
5c70eb6d-6d84-45e7-b82f-f2a48acdb810,2024-12-11,Healthcare,Amazon,41.57,Credit Card
f3d53228-2f13-4d07-9e50-340b3a39e1da,2025-04-23,Healthcare,Starbucks,54.39,Bank Transfer
bda8934f-421b-4a49-a911-af96f5a3273d,2025-06-06,Entertainment,Netflix,56.83,Bank Transfer
d41e6f3f-6e8f-47f6-a4e5-2e989cb6b7e5,2025-04-17,Utilities,Walmart,134.22,Bank Transfer
e1fca085-d7b5-4561-b79d-45a43c6e27d4,2025-05-08,Transport,Netflix,289.62,Bank Transfer
3c703992-d5c4-4b3e-a062-9a933b0d7904,2025-08-12,Entertainment,Target,63.68,Cash
bd33eb0a-7588-49cb-bd19-2bfea413102c,2025-10-21,Rent,Apple,16.93,Cash
8e4b7ade-b28e-46c2-a1af-11236a5bda20,2025-01-12,Healthcare,Amazon,105.91,Cash
b989930f-a092-46bb-93bf-7cd479da36c6,2025-08-25,Transport,Amazon,2.52,Cash
1ce99de6-e332-4422-af5d-aec115309692,2025-06-26,Utilities,Amazon,13.14,Credit Card
70229cbf-6b41-4143-a3a4-58e996a90b02,2025-06-21,Entertainment,Uber,113.84,Credit Card
1043550c-8618-491b-8acb-df77a3c41a10,2025-04-20,Utilities,Amazon,14.8,Cash
650f72fe-4708-497f-8604-f8f172160e74,2025-01-05,Shopping,CVS,12.46,Debit Card
2119ad39-bfb3-485f-9672-47bca0220535,2025-06-21,Food,Netflix,7.43,Debit Card
db13ea05-0296-4ca4-b0ee-d7b0c06f910e,2025-01-14,Food,Target,97.99,Credit Card
ee359fb0-ce81-4983-bfdf-a2170733a1ff,2025-08-16,Shopping,Target,34.66,Bank Transfer
05ab2657-7aa1-4a99-8ded-c008ccac0e7c,2025-10-07,Healthcare,Starbucks,56.18,Credit Card
e8eb280a-c85d-47f5-81e2-62726999576d,2025-03-22,Utilities,Amazon,13.66,Credit Card
8a9df579-9304-4cfb-9d9a-f91fcf7e5138,2025-11-22,Healthcare,Walmart,70.95,Credit Card
c3db8445-4067-46e2-abeb-da885ae8b9ea,2025-05-28,Shopping,Netflix,71.36,Debit Card
008e7535-2225-4ab8-9758-bada965a8c15,2025-01-22,Transport,CVS,18.74,Credit Card
0ae01fde-10da-4e42-a272-f1800e9a33ca,2025-06-22,Entertainment,Uber,26.44,Cash
ff1e9e64-7fc1-4fb5-80e9-e6f05a4a587e,2025-08-25,Utilities,Walmart,11.77,Credit Card
f7fa0145-2d23-42cc-b8eb-a1a95c4eae07,2025-11-30,Transport,Target,187.67,Debit Card
286d808f-4061-4c90-a654-e75afdf8db00,2025-11-30,Healthcare,Amazon,51.87,Credit Card
196b7d98-9eb9-4824-8060-2c65f53c6cd5,2024-12-19,Rent,Netflix,136.32,Debit Card
3251af29-bbb6-41a4-9a7f-81caa6781e67,2025-02-20,Shopping,Uber,18.08,Debit Card
57676e00-dd3d-4d01-8401-9008f8b0510a,2025-06-20,Rent,Starbucks,76.14,Debit Card
b38ff0f5-d9fe-43e2-b7d5-fa55c4449e78,2025-04-25,Utilities,Starbucks,72.59,Cash
12ca2f98-a305-49bd-8316-1cbaa592b0af,2025-07-18,Shopping,Walmart,58.83,Debit Card
0078d085-d475-493f-9adb-baf493c2b63b,2025-07-29,Healthcare,Starbucks,168.54,Bank Transfer
17c7511e-ddd6-46ba-84b0-5e8d2ae4b61a,2025-07-24,Food,Amazon,25.01,Bank Transfer
e68e92fb-7e1f-489f-afed-f9d850307fb8,2025-04-09,Utilities,Netflix,7.0,Credit Card
17dd3d02-922c-4263-9b00-6600f179d164,2025-03-02,Transport,Starbucks,55.69,Bank Transfer
f9b4405b-262e-4fa1-86b9-0f4b563f7b31,2024-12-15,Entertainment,Uber,65.34,Bank Transfer
39411fa7-4205-4349-9434-93dfe6d563d1,2025-09-15,Healthcare,Target,42.79,Bank Transfer
87060544-326c-401c-b394-aa04eb22b825,2025-01-21,Entertainment,Starbucks,11.59,Cash
e5178d77-5b12-4f40-b9e7-06256a6ded7f,2025-11-26,Healthcare,Netflix,35.1,Bank Transfer
84172cac-b98b-4bca-8f54-2f3e210d3258,2025-09-22,Food,Amazon,18.71,Debit Card
c0409a28-0385-4b66-b503-ef3b87d83f7d,2025-05-03,Utilities,Walmart,27.88,Bank Transfer
40ba5d5a-63ed-4262-9e40-2e62b42378ae,2025-02-13,Transport,Starbucks,51.81,Credit Card
7ea3c5a8-15a6-4881-a28a-c4c6ee0d6eb6,2025-02-28,Utilities,Uber,68.37,Bank Transfer
96d348b6-9645-4a10-8596-661de8258aac,2025-02-21,Entertainment,CVS,13.21,Debit Card
9f03e05d-a7b4-4e63-92b0-6a7da79facf3,2025-10-02,Food,Starbucks,25.99,Cash
b219d040-a28c-45bd-a751-d1781f8e8606,2024-12-14,Utilities,Amazon,15.68,Credit Card
c119ea2e-d988-4121-9ba2-d80acd9a40e8,2025-08-09,Utilities,Target,11.07,Credit Card
0b7e7d6c-9abd-4b53-8296-0d11fd2096ca,2025-02-13,Food,Apple,76.48,Credit Card
a68dfca7-28f6-4257-8e31-88574f542404,2024-12-14,Transport,Apple,119.98,Cash
34707e51-b5f4-465d-b96e-c04b05624b48,2025-06-22,Shopping,Uber,23.12,Credit Card
8919b975-9aa5-426c-b44d-3e913b366285,2025-10-03,Transport,Netflix,69.57,Debit Card
f23a3179-8871-4b3f-a746-c8a39ed772e2,2025-06-11,Rent,Starbucks,113.65,Cash
60eb88a8-ce82-472e-b401-1b979392faf1,2025-01-19,Shopping,CVS,93.58,Cash
4ef34774-82bf-42b8-9b0a-c161e9acf94e,2025-05-26,Entertainment,Starbucks,10.09,Bank Transfer
04a6987e-77fd-4b3c-b880-31c57f2162cb,2025-09-28,Rent,CVS,156.51,Bank Transfer
46e76df5-a113-421f-b23b-d2fa2b1496c5,2025-01-31,Healthcare,Netflix,23.63,Cash
08ad4034-0371-4639-aee8-08dd24ac384e,2024-12-28,Food,Target,20.72,Bank Transfer
4f33d873-71f1-49f5-a87d-2b67288319c7,2025-11-12,Entertainment,Netflix,3.22,Cash
e9521be6-0254-461c-bc2b-a28c5bab2ea1,2025-04-23,Healthcare,Uber,33.29,Cash
e4b603dd-b838-4c0e-b33a-e1df581395ac,2025-11-12,Utilities,Apple,5.77,Credit Card
36458212-56af-4f96-b74c-7d17d92f817d,2025-05-28,Entertainment,Amazon,14.29,Cash
6b46a4ab-66d4-4029-a3c9-38fcd1feba66,2025-04-12,Entertainment,CVS,19.06,Debit Card
d3524871-0bdf-48b5-b573-62540401b144,2025-09-30,Healthcare,CVS,82.73,Bank Transfer
cddf2691-b99a-4170-a078-0fac9fde2f34,2025-03-04,Entertainment,Target,104.17,Cash
a17f1501-5153-46cc-947d-61d70a32c2b4,2025-09-24,Transport,Apple,18.01,Bank Transfer
bdf4ddf6-95cd-4b67-a64a-f1965d889d3d,2025-06-29,Utilities,Netflix,97.84,Cash
fb525b11-ba26-4731-b39c-aa3bbeb652d6,2025-09-29,Rent,Uber,97.33,Cash
19607120-1f49-4ac4-a17b-15d82c96dd6e,2025-10-24,Shopping,Amazon,72.33,Debit Card
a663c6cd-8365-4a1e-b082-81adb1d31e77,2025-01-13,Utilities,Netflix,7.93,Debit Card
34a28ad2-e3d5-4992-b0fe-49f775d3ae92,2025-02-01,Shopping,CVS,58.61,Debit Card
e33ee5f6-319f-49bf-a2e2-08820506e5d4,2025-11-04,Rent,CVS,145.04,Bank Transfer
4a77d6e6-0b17-4db1-968b-871e1f99764d,2025-03-24,Shopping,Target,57.37,Bank Transfer
450a2134-1f88-4882-8d8c-c8b416b3811b,2025-03-25,Entertainment,Uber,20.14,Debit Card
1d63615a-b6a0-42b5-8ef5-42634f6302a3,2025-04-28,Shopping,Netflix,34.72,Bank Transfer
e6129fed-031f-4bae-9141-3d7377270bca,2025-06-16,Rent,Netflix,51.88,Bank Transfer
d7d7c42d-375c-4fa6-bdb0-2f232057b16d,2025-09-15,Entertainment,Target,35.73,Cash
feaeca78-493d-4749-9dc4-46bd1b2a3020,2025-07-16,Transport,Amazon,6.39,Cash
7291ae43-55ef-4a5f-8ca6-ce2a362379a8,2025-11-30,Rent,Target,18.7,Debit Card
46462a1a-9f54-4a54-9748-6512c9d2767e,2025-06-16,Healthcare,Amazon,81.07,Cash
aa93649c-dfdc-4eb3-8dde-cca899d67287,2025-08-14,Entertainment,Netflix,98.81,Cash
28df54ae-c008-42c9-8626-b1386a3d4280,2024-12-23,Entertainment,Uber,7.38,Cash
4a8e0393-4d24-4cc1-bf6d-3c8a686cda15,2025-11-24,Entertainment,Netflix,152.23,Cash
2456fd54-9e2a-425d-a32b-026b6a2076e5,2025-02-20,Utilities,Starbucks,19.94,Cash
605575ff-979c-4e93-b2ff-5c8ab41f66e3,2025-09-20,Utilities,Uber,54.28,Cash
b5930704-cb79-4c88-9cbf-8a9c7561aa4c,2025-01-31,Rent,Apple,69.68,Debit Card
c0b8aaa5-f87c-4a3f-85fb-d9ba9ae1e410,2025-08-01,Shopping,Amazon,83.55,Credit Card
739ef7cd-fcf8-4b61-9c27-e3cfa8199525,2025-05-10,Transport,Walmart,145.71,Credit Card
0c4cbdb6-becc-48bb-bd12-6b0ca32d7aed,2025-08-12,Shopping,Starbucks,18.77,Debit Card
8aaaf870-6590-45c1-a418-129bcfe3953a,2025-04-21,Entertainment,Walmart,97.78,Bank Transfer
72a6925e-dfe2-433e-bf2f-591d212d52e7,2025-02-05,Food,Starbucks,7.06,Credit Card
9fa1c692-802a-4905-926b-f7aa87647423,2025-08-22,Rent,Starbucks,61.05,Debit Card
7a3b2726-30ff-4c68-b156-524eff8ed250,2025-04-05,Rent,Uber,67.74,Debit Card
810107ef-8886-438f-be39-cfe1e537b593,2024-12-11,Entertainment,Netflix,56.62,Credit Card
a92e307b-af46-48da-87b9-1cc4de9fd0c1,2025-08-23,Transport,Walmart,14.54,Cash
67794575-669b-49ce-87e9-cfbd5d500962,2024-12-16,Transport,Apple,103.2,Cash
7fa9803e-dd76-4e73-b458-76a45ead82e2,2025-07-26,Transport,Walmart,9.25,Bank Transfer
b7077006-5338-4f44-aef3-f27b8e41a2a0,2025-01-19,Transport,CVS,2.76,Debit Card
34dea63d-0454-4372-8e53-62ee1ca8aee9,2025-08-03,Utilities,CVS,63.2,Cash
e583ff17-e999-45d3-b2ed-86317a4e5767,2025-06-16,Entertainment,Uber,32.26,Cash
aa15d037-b788-4d84-97f0-b757e413aead,2025-06-20,Transport,Uber,94.56,Debit Card
713490e4-a636-4956-8671-0bb46d68dad6,2025-01-12,Food,Walmart,24.18,Credit Card
05242248-9853-4bdb-9719-32bc2942f006,2025-12-03,Healthcare,Starbucks,9.21,Bank Transfer
b02e6929-87df-4751-aadf-fa76f75741dc,2025-09-29,Utilities,CVS,90.53,Debit Card
faccf639-0b05-45cb-a633-b8c77690640c,2025-03-29,Entertainment,Walmart,39.8,Credit Card
1fef6af4-9f11-4542-9f34-1ed9e9d37c94,2025-05-20,Entertainment,Uber,10.49,Debit Card
3e0b12c6-623e-4e0e-a0de-421b0ec0ab32,2025-12-01,Transport,Target,63.72,Cash
7797a396-1f19-4395-ba6e-ec8e7c1ac228,2025-10-24,Shopping,Uber,35.78,Cash
1ef0cca2-a8fe-4e86-b27c-fe864b9e4d3a,2025-02-01,Rent,Amazon,46.36,Credit Card
67b426fe-651a-41d6-97cc-3d6cdad5a6b9,2025-01-10,Healthcare,Starbucks,30.89,Credit Card
9d810df7-4087-4c9a-9430-4d1fd75260a4,2025-07-09,Utilities,Starbucks,88.22,Credit Card
ed0e38a7-4efb-42fb-b15b-8603238fc321,2025-04-25,Entertainment,Uber,88.47,Cash
218668b4-fb03-41c5-963f-e62a8a3e2c03,2025-05-30,Rent,Starbucks,61.79,Bank Transfer
79013143-270d-405a-a58f-e11f13418099,2025-02-19,Rent,Walmart,5.57,Bank Transfer
44f0b751-3f67-4ff2-9b24-3c595958cd7e,2025-07-17,Transport,CVS,91.27,Bank Transfer
6021552b-b953-401d-9c41-73147786c6fb,2024-12-21,Utilities,Amazon,55.59,Credit Card
d6cbfb4f-649d-46da-9b3a-c449a337ed58,2025-08-23,Food,Target,59.71,Bank Transfer
66b26a76-a0fe-4c0e-b004-5bb7ef8d9633,2025-01-19,Entertainment,Amazon,22.55,Cash
058174aa-aadf-43ef-aeec-ccd5b046946b,2025-06-28,Food,Starbucks,105.71,Credit Card
485c06d5-bb13-4e11-80b6-1960b53853ba,2025-07-01,Healthcare,Amazon,64.62,Cash
e507ece7-80c2-4ff1-a433-fe4ed673a183,2025-06-11,Rent,CVS,5.97,Debit Card
5ccd478d-6a4d-44eb-a3e3-b1c8216d0968,2024-12-25,Utilities,Walmart,26.19,Credit Card
86cf7029-e4f3-4015-b93e-a36f2897186d,2025-05-16,Food,Netflix,108.74,Credit Card
5471ebd0-a85c-4661-ad7e-a2e27dcfca69,2025-05-16,Transport,Uber,2.42,Bank Transfer
2cb83f9d-9606-4ec2-b83f-06a807d2bc9b,2025-06-08,Food,Netflix,162.75,Cash
3c5f41d3-ae2b-45b4-b5a0-c6137c4e008d,2025-01-25,Utilities,CVS,56.84,Bank Transfer
dee36326-b19c-4d51-a691-aac7794333ee,2025-05-31,Utilities,Apple,49.9,Cash
519b68c6-6490-453b-82ad-b1a76e2b92f8,2025-05-19,Transport,Target,15.77,Cash
dfbbba89-9594-4c50-bf74-298b0d7c997b,2024-12-12,Food,CVS,14.3,Debit Card
858f5c9c-38a0-4866-9618-88f52f36a356,2025-03-31,Rent,Starbucks,142.42,Debit Card
5bcfd097-325e-42ab-8f77-bf2a83f2ad37,2025-10-31,Rent,CVS,17.71,Bank Transfer
dc30b380-ef86-4f76-9c7d-ab0c0f6e787a,2025-05-25,Transport,Uber,74.7,Bank Transfer
6d3bff9c-8cb5-454e-a82f-2895fed90857,2025-06-02,Transport,Amazon,24.97,Cash
d915829e-77e4-4873-ab20-8a80ffc6f9b1,2025-05-27,Utilities,Uber,7.5,Credit Card
088d5eb8-53ba-4420-9029-ff4a5f65a540,2025-03-12,Shopping,Amazon,0.54,Bank Transfer
4590c004-0eea-4468-92e9-c24237c93056,2025-03-25,Entertainment,Netflix,39.29,Credit Card
4dad8528-c177-4390-a27a-9cf32c2a6b0f,2025-03-31,Food,Walmart,186.03,Debit Card
632f54e7-b57f-48e1-a381-dded41a1a4e3,2025-11-18,Utilities,Target,23.03,Cash
b82a2748-88eb-412a-9c89-6b56c2cb734d,2024-12-31,Food,Netflix,22.1,Cash
98a92e63-5844-441d-8edb-7d97a34c92ef,2025-06-17,Healthcare,Uber,21.09,Bank Transfer
c965b81d-053b-4b99-89f5-a33b9333847b,2025-02-17,Entertainment,Uber,36.76,Bank Transfer
5cd16cac-568a-4f05-8a25-921ae44f5a80,2025-03-03,Rent,Uber,29.05,Debit Card
6a433c39-7ca7-4474-9c3b-1d51bf8833cd,2025-05-17,Food,Walmart,105.98,Bank Transfer
41be63b8-6c39-4d24-b263-16a3adbb1762,2025-07-23,Entertainment,CVS,35.21,Credit Card
2d1b6ca9-8e07-420d-81e0-536484623313,2025-11-03,Transport,CVS,35.44,Credit Card
a3b60730-312f-4c7f-9d8d-288786db0565,2025-06-08,Entertainment,CVS,7.45,Bank Transfer
bf0ec78f-d6da-4826-bb0b-b042871d2313,2025-06-28,Shopping,Amazon,202.97,Credit Card
bf5de84f-4c98-4df8-b0ed-86bfb70dcf89,2025-08-25,Entertainment,Netflix,14.38,Bank Transfer
2bded200-e999-4c00-bd39-a53e1ae1d44e,2025-08-13,Utilities,Uber,3.81,Credit Card
3ecd39bf-3cc4-461d-a9dd-f0f2eb5cc299,2025-10-19,Utilities,CVS,54.41,Debit Card
485848d9-415f-45d4-88d8-49d429f0782e,2024-12-20,Food,Amazon,45.24,Cash
9a14e540-cb8b-4031-8523-b5ac3c05dc5d,2025-05-04,Healthcare,Apple,26.82,Debit Card
cc71d374-398a-4b73-95f5-0c13ea0e15c1,2025-09-08,Entertainment,Uber,27.43,Credit Card
195bafe8-f117-4c24-a284-6e3abbb7dd9d,2025-07-23,Utilities,Netflix,76.87,Cash
f18a1c83-b1a2-4b58-b2b9-f1b4c4175cd4,2025-11-04,Healthcare,Amazon,10.89,Credit Card
4937f616-d989-416b-ba0d-107ed2790e16,2025-12-01,Entertainment,Uber,85.81,Credit Card
23c4c245-d874-48aa-a01e-8450e44163ad,2025-08-24,Healthcare,CVS,52.31,Credit Card
aa442e8c-758c-493b-b7b5-abef73732057,2025-01-20,Food,CVS,27.15,Cash
3ffe824a-62bd-4337-98bf-1037ab2a323c,2025-12-03,Utilities,Amazon,30.63,Bank Transfer
c019f465-f3e1-4dd7-953a-b3200bc39ccc,2025-03-18,Healthcare,CVS,14.83,Credit Card
58c4c2b4-a5c9-4b02-848e-ce6bbe9c9c46,2025-10-09,Rent,Apple,69.74,Credit Card
b0076f46-fbc2-422f-b4f5-795d0bfea56d,2025-08-05,Healthcare,Apple,35.96,Cash
f23f7e2e-dcd0-4f8f-984d-789a7cb8badb,2025-06-07,Transport,Apple,19.35,Credit Card
7806c2f2-2b4a-4d51-bf28-7ae54db8c58e,2024-12-17,Healthcare,Amazon,45.32,Bank Transfer
e876a81b-f1ff-41af-b6d5-3bf2a34199d0,2025-09-03,Transport,Amazon,272.86,Cash
971158d9-b54e-4beb-af3b-4a0717bee61b,2025-04-14,Healthcare,Netflix,28.57,Credit Card
9e009bd6-1d4b-4fb7-9f2b-809cc7d5b9b7,2025-07-25,Healthcare,Apple,126.72,Cash
34e179ae-a37d-4f6f-b1dd-973ba6641bc8,2025-10-07,Entertainment,Amazon,21.16,Debit Card
e46be3ef-85d2-4f0b-963d-2dc37f998db3,2024-12-31,Entertainment,Amazon,2.81,Cash
71e68d08-b2ad-44b9-888f-c161c8c95635,2025-07-25,Transport,Netflix,11.42,Bank Transfer
a5d68983-dea6-457d-a039-5dc022241504,2025-11-16,Food,Netflix,27.12,Debit Card
6a047451-8d96-4f3e-844a-0e208212fe4d,2025-02-15,Utilities,Uber,12.4,Bank Transfer
16cde9b6-3ca5-4963-a292-18ad1be467f8,2025-06-23,Rent,CVS,0.01,Credit Card
af8ced58-937b-4034-9297-8e89b0d8bd08,2025-10-08,Transport,Apple,123.26,Debit Card
32c0728f-356d-4516-bb1d-d1e7b39ece28,2025-07-21,Utilities,CVS,92.86,Debit Card
fde1bc76-1be7-4362-a3a1-fbc1b35a2774,2025-05-12,Transport,Netflix,67.8,Credit Card
ce21a43f-59c0-4994-9178-295f34d55f04,2025-08-27,Rent,Starbucks,9.19,Credit Card
018a1550-b2b9-4ad8-889a-9f13c3a5e65b,2025-11-27,Food,CVS,6.41,Cash
a853396a-e757-4660-84d4-375c546c82ad,2025-01-15,Rent,Uber,3.5,Debit Card
f2de2292-7efc-4916-af09-4ad162b8b400,2025-08-10,Healthcare,Starbucks,64.37,Debit Card
5752b131-1636-4350-939d-59f3d84a444a,2025-11-01,Food,CVS,132.12,Debit Card
fb589bbe-9fa3-41c6-a314-7e44058c9acd,2025-04-23,Shopping,Netflix,28.15,Bank Transfer
db268273-56e9-4e7d-b29e-b994ffd9822a,2025-05-26,Shopping,Netflix,6.34,Bank Transfer
a6ac322c-9923-4afe-86ba-cfddc8216f5c,2025-03-11,Transport,Uber,35.91,Bank Transfer
b0e81d44-df21-42bf-92d9-774d36271a6f,2025-01-03,Shopping,Uber,21.45,Cash
